frame_index,stamp_sec,stamp_nsec,global_x,global_y,yaw
554,11341,126000000,-4.659449,-0.472321,-1.577601
555,11341,226000000,-4.662469,-0.568501,-1.576983
556,11341,326000000,-4.663023,-0.668492,-1.576730
557,11341,426000000,-4.663639,-0.768483,-1.576049
558,11341,526000000,-4.670764,-0.872524,-1.576085
559,11341,626000000,-4.671365,-0.972517,-1.574295
560,11341,726000000,-4.671945,-1.072510,-1.570877
561,11341,826000000,-4.664046,-1.185144,-1.559469
562,11341,926000000,-4.663049,-1.285136,-1.555021
563,11342,26000000,-4.661094,-1.385114,-1.556407
564,11342,126000000,-4.662151,-1.476316,-1.566015
565,11342,226000000,-4.661466,-1.576311,-1.570412
566,11342,327000000,-4.661703,-1.676308,-1.568615
567,11342,426000000,-4.645352,-1.760686,-1.548921
568,11342,526000000,-4.643284,-1.870669,-1.541629
569,11342,626000000,-4.639496,-1.970600,-1.547324
570,11342,726000000,-4.639381,-2.078510,-1.568288
571,11342,826000000,-4.639021,-2.178509,-1.575138
572,11342,926000000,-4.640141,-2.278506,-1.570735
573,11343,27000000,-4.632901,-2.380029,-1.558254
574,11343,126000000,-4.632063,-2.480019,-1.548922
575,11343,226000000,-4.629734,-2.579990,-1.546439
576,11343,326000000,-4.627482,-2.674362,-1.549143
577,11343,426000000,-4.625293,-2.774340,-1.549518
578,11343,526000000,-4.623308,-2.874321,-1.547074
579,11343,626000000,-4.628500,-2.957145,-1.548074
580,11343,726000000,-4.626190,-3.067122,-1.543319
581,11343,826000000,-4.623969,-3.167102,-1.535595
582,11343,926000000,-4.624797,-3.259448,-1.528856
583,11344,26000000,-4.620657,-3.359365,-1.523999
584,11344,126000000,-4.615968,-3.459258,-1.520420
585,11344,226000000,-4.607259,-3.560106,-1.518488
586,11344,326000000,-4.601875,-3.659963,-1.517416
587,11344,427000000,-4.596329,-3.759810,-1.517895
588,11344,526000000,-4.589140,-3.857461,-1.516673
589,11344,626000000,-4.583651,-3.957310,-1.517025
590,11344,726000000,-4.578129,-4.057158,-1.518125
591,11344,826000000,-4.571320,-4.147700,-1.517825
592,11344,926000000,-4.566002,-4.247558,-1.518261
593,11345,26000000,-4.560703,-4.347417,-1.518924
594,11345,126000000,-4.553665,-4.438893,-1.511397
595,11345,226000000,-4.547726,-4.538716,-1.511770
596,11345,326000000,-4.541523,-4.638524,-1.515192
597,11345,426000000,-4.539870,-4.730381,-1.521945
598,11345,526000000,-4.535108,-4.830268,-1.522288
599,11345,627000000,-4.530719,-4.930174,-1.517835
600,11345,727000000,-4.527742,-5.024498,-1.516352
601,11345,826000000,-4.522506,-5.124361,-1.512628
602,11345,926000000,-4.516857,-5.224203,-1.508903
603,11346,27000000,-4.507005,-5.312766,-1.505014
604,11346,126000000,-4.500372,-5.412547,-1.503347
605,11346,226000000,-4.493710,-5.512326,-1.501004
606,11346,326000000,-4.493659,-5.601171,-1.506683
607,11346,427000000,-4.488233,-5.701037,-1.494364
608,11346,526000000,-4.481497,-5.800828,-1.477993
609,11346,626000000,-4.481009,-5.888857,-1.451160
610,11346,726000000,-4.469613,-5.988251,-1.427731
611,11346,827000000,-4.457891,-6.087681,-1.391438
612,11346,926000000,-4.428537,-6.186564,-1.305003
613,11347,26000000,-4.409731,-6.260503,-1.249456
614,11347,126000000,-4.382110,-6.351841,-1.194553
615,11347,227000000,-4.364835,-6.405794,-1.162083
616,11347,326000000,-4.330462,-6.493644,-1.104024
617,11347,426000000,-4.295612,-6.565532,-1.045133
618,11347,526000000,-4.245421,-6.653621,-0.967057
619,11347,626000000,-4.205026,-6.712466,-0.917029
620,11347,727000000,-4.149311,-6.790093,-0.856641
621,11347,826000000,-4.097301,-6.852975,-0.812519
622,11347,926000000,-4.033289,-6.924602,-0.760512
623,11348,27000000,-3.962055,-6.993226,-0.722289
624,11348,126000000,-3.887678,-7.061095,-0.677779
625,11348,226000000,-3.805574,-7.124028,-0.641962
626,11348,326000000,-3.724690,-7.186385,-0.601337
627,11348,427000000,-3.640212,-7.243971,-0.577246
628,11348,527000000,-3.555090,-7.300598,-0.546318
629,11348,626000000,-3.460878,-7.346710,-0.524668
630,11348,726000000,-3.373349,-7.398838,-0.491770
631,11348,827000000,-3.284643,-7.448602,-0.447290
632,11348,926000000,-3.193139,-7.492359,-0.422716
633,11349,26000000,-3.097045,-7.538204,-0.402022
634,11349,126000000,-3.003946,-7.577376,-0.386619
635,11349,227000000,-2.910915,-7.616314,-0.360107
636,11349,327000000,-2.816639,-7.651649,-0.343226
637,11349,427000000,-2.719489,-7.687026,-0.323463
638,11349,526000000,-2.624187,-7.718739,-0.309846
639,11349,626000000,-2.528834,-7.750047,-0.288660
640,11349,726000000,-2.429653,-7.789755,-0.280365
641,11349,826000000,-2.333567,-7.818251,-0.259510
642,11349,926000000,-2.236826,-7.844233,-0.241917
643,11350,27000000,-2.140394,-7.862147,-0.219074
644,11350,126000000,-2.042617,-7.883542,-0.209478
645,11350,226000000,-1.944738,-7.904314,-0.200057
646,11350,326000000,-1.838337,-7.927151,-0.198760
647,11350,426000000,-1.740380,-7.947362,-0.186378
648,11350,526000000,-1.642167,-7.966218,-0.173422
649,11350,626000000,-1.532716,-7.976026,-0.157193
650,11350,727000000,-1.433948,-7.991569,-0.148999
651,11350,827000000,-1.335023,-8.006019,-0.147549
652,11350,927000000,-1.230339,-8.025880,-0.145842
653,11351,26000000,-1.131458,-8.040557,-0.141656
654,11351,127000000,-1.032555,-8.055094,-0.131703
655,11351,226000000,-0.938224,-8.067498,-0.119381
656,11351,326000000,-0.839173,-8.079406,-0.109278
657,11351,426000000,-0.739856,-8.090308,-0.102943
658,11351,526000000,-0.643753,-8.102928,-0.103571
659,11351,627000000,-0.544285,-8.113550,-0.097458
660,11351,726000000,-0.444793,-8.123747,-0.086928
661,11351,826000000,-0.353164,-8.130382,-0.076526
662,11351,927000000,-0.253475,-8.138179,-0.067623
663,11352,26000000,-0.153721,-8.145029,-0.061348
664,11352,126000000,-0.062917,-8.130618,-0.046780
665,11352,226000000,0.036970,-8.135023,-0.045324
666,11352,327000000,0.136888,-8.138761,-0.050901
667,11352,427000000,0.244079,-8.131143,-0.047798
668,11352,526000000,0.343949,-8.135833,-0.048295
669,11352,626000000,0.453814,-8.141186,-0.048525
670,11352,727000000,0.559867,-8.157192,-0.048811
671,11352,827000000,0.659689,-8.163008,-0.038404
672,11352,926000000,0.759576,-8.167701,-0.023358
673,11353,26000000,0.862298,-8.169341,-0.004335
674,11353,127000000,0.962298,-8.170434,0.011439
675,11353,227000000,1.062290,-8.169156,0.019678
676,11353,327000000,1.174707,-8.170894,0.024914
677,11353,426000000,1.274676,-8.168394,0.031381
678,11353,527000000,1.374643,-8.165658,0.041135
679,11353,626000000,1.470684,-8.174545,0.039008
680,11353,726000000,1.570651,-8.171473,0.053490
681,11353,826000000,1.670568,-8.166910,0.071953
682,11353,927000000,1.773202,-8.145355,0.102769
683,11354,27000000,1.872639,-8.134617,0.109335
684,11354,127000000,1.971980,-8.123033,0.106918
685,11354,227000000,2.072644,-8.111257,0.105432
686,11354,327000000,2.172184,-8.101557,0.116107
687,11354,426000000,2.271627,-8.090821,0.133819
688,11354,526000000,2.363013,-8.088105,0.154927
689,11354,626000000,2.471888,-8.072040,0.182582
690,11354,727000000,2.570632,-8.055636,0.215592
691,11354,827000000,2.664275,-8.029579,0.247114
692,11354,927000000,2.761717,-8.006551,0.280441
693,11355,27000000,2.858912,-7.981828,0.339659
694,11355,127000000,2.925705,-7.961494,0.376804
695,11355,227000000,3.015878,-7.928315,0.423350
696,11355,327000000,3.105753,-7.889444,0.471878
697,11355,426000000,3.190324,-7.851328,0.525126
698,11355,527000000,3.253729,-7.814000,0.563157
699,11355,627000000,3.336709,-7.765177,0.619581
700,11355,727000000,3.390149,-7.716533,0.665596
701,11355,827000000,3.466617,-7.659479,0.712598
702,11355,927000000,3.541447,-7.596163,0.755238
703,11356,27000000,3.623697,-7.508778,0.812082
704,11356,126000000,3.693283,-7.435963,0.850441
705,11356,227000000,3.761125,-7.360764,0.888206
706,11356,327000000,3.825446,-7.282252,0.921783
707,11356,427000000,3.880656,-7.210975,0.959142
708,11356,527000000,3.939536,-7.128234,0.997327
709,11356,627000000,3.995992,-7.043895,1.039791
710,11356,726000000,4.047848,-6.956840,1.078045
711,11356,826000000,4.107746,-6.866613,1.117913
712,11356,926000000,4.154209,-6.776748,1.173400
713,11357,27000000,4.194027,-6.683953,1.218501
714,11357,127000000,4.229602,-6.589584,1.255539
715,11357,227000000,4.250476,-6.489549,1.282134
716,11357,327000000,4.279286,-6.393181,1.305015
717,11357,427000000,4.305021,-6.296068,1.319374
718,11357,526000000,4.330679,-6.199014,1.341846
719,11357,626000000,4.346057,-6.091046,1.366297
720,11357,726000000,4.367680,-5.993102,1.393145
721,11357,827000000,4.385410,-5.894461,1.410602
722,11357,926000000,4.399756,-5.786018,1.439851
723,11358,26000000,4.412887,-5.686742,1.458420
724,11358,127000000,4.424935,-5.587344,1.480393
725,11358,227000000,4.427703,-5.487099,1.498728
726,11358,326000000,4.435959,-5.387345,1.522853
727,11358,426000000,4.440846,-5.287397,1.540694
728,11358,526000000,4.444242,-5.189525,1.569577
729,11358,627000000,4.447413,-5.089352,1.622692
730,11358,727000000,4.444017,-5.015257,1.661495
731,11358,827000000,4.430725,-4.925284,1.717603
732,11358,926000000,4.420613,-4.854202,1.757972
733,11359,26000000,4.406158,-4.760497,1.812219
734,11359,126000000,4.387563,-4.693055,1.882173
735,11359,226000000,4.368770,-4.626626,1.950337
736,11359,326000000,4.346281,-4.562757,2.014891
737,11359,427000000,4.333263,-4.494476,2.070017
738,11359,526000000,4.303819,-4.434243,2.133530
739,11359,626000000,4.270646,-4.375743,2.200838
740,11359,727000000,4.230051,-4.310715,2.241542
741,11359,827000000,4.175459,-4.234276,2.309334
742,11359,927000000,4.122517,-4.174253,2.363333
743,11360,26000000,4.047215,-4.100769,2.426480
744,11360,126000000,3.991492,-4.051526,2.470116
745,11360,227000000,3.916438,-3.987445,2.526740
746,11360,327000000,3.845008,-3.948042,2.574475
747,11360,427000000,3.763484,-3.892520,2.623572
748,11360,526000000,3.675914,-3.842042,2.651580
749,11360,627000000,3.586280,-3.792236,2.688141
750,11360,726000000,3.502064,-3.737929,2.708819
751,11360,826000000,3.409079,-3.692571,2.751025
752,11360,926000000,3.313887,-3.652354,2.785965
753,11361,27000000,3.217790,-3.614923,2.825088
754,11361,126000000,3.118955,-3.583589,2.850486
755,11361,227000000,3.021052,-3.553557,2.875863
756,11361,326000000,2.922520,-3.527084,2.890953
757,11361,427000000,2.824161,-3.501230,2.912691
758,11361,526000000,2.722143,-3.462315,2.921612
759,11361,626000000,2.623713,-3.439006,2.948658
760,11361,726000000,2.524885,-3.418448,2.980167
761,11361,827000000,2.416755,-3.419495,3.011963
762,11361,927000000,2.316714,-3.409017,2.997407
763,11362,26000000,2.217018,-3.396784,2.972712
764,11362,126000000,2.105858,-3.406042,2.938519
765,11362,227000000,2.006290,-3.391246,2.856608
766,11362,327000000,1.934577,-3.371968,2.795289
767,11362,426000000,1.842946,-3.336788,2.715584
768,11362,526000000,1.777619,-3.307035,2.667358
769,11362,627000000,1.691964,-3.266242,2.609780
770,11362,726000000,1.633427,-3.232962,2.568155
771,11362,826000000,1.551994,-3.184176,2.508638
772,11362,926000000,1.494029,-3.141957,2.464835
773,11363,27000000,1.414845,-3.082668,2.409541
774,11363,126000000,1.360985,-3.034576,2.368858
775,11363,226000000,1.290152,-2.969918,2.311619
776,11363,326000000,1.237507,-2.926313,2.270349
777,11363,427000000,1.175693,-2.852743,2.251194
778,11363,526000000,1.111809,-2.777107,2.212733
779,11363,627000000,1.050803,-2.697015,2.178575
780,11363,726000000,1.002734,-2.616458,2.131141
781,11363,827000000,0.948283,-2.530078,2.103570
782,11363,926000000,0.895242,-2.442646,2.070827
783,11364,26000000,0.844319,-2.353954,2.025333
784,11364,126000000,0.807885,-2.260291,1.998499
785,11364,226000000,0.765405,-2.167756,1.977807
786,11364,326000000,0.725770,-2.074243,1.968326
787,11364,426000000,0.685875,-1.981090,1.948207
788,11364,527000000,0.656257,-1.872616,1.929793
789,11364,627000000,0.620389,-1.778295,1.913470
790,11364,726000000,0.586866,-1.683311,1.905689
791,11364,826000000,0.544273,-1.595702,1.889253
792,11364,926000000,0.512195,-1.500494,1.869479
793,11365,27000000,0.481089,-1.405030,1.838770
794,11365,126000000,0.451088,-1.299495,1.824067
795,11365,227000000,0.424840,-1.202748,1.795658
796,11365,326000000,0.402173,-1.105166,1.771962
797,11365,427000000,0.399976,-1.004966,1.745403
798,11365,526000000,0.383987,-0.906156,1.746253
799,11365,626000000,0.367835,-0.807417,1.753750
800,11365,726000000,0.367326,-0.694453,1.749909
801,11365,827000000,0.348843,-0.596186,1.733614
802,11365,926000000,0.331511,-0.497715,1.715921
803,11366,26000000,0.336764,-0.383841,1.681491
804,11366,127000000,0.326123,-0.284440,1.671181
805,11366,227000000,0.316683,-0.184930,1.674029
806,11366,326000000,0.329129,-0.068314,1.622141
807,11366,426000000,0.321329,0.005275,1.551706
808,11366,526000000,0.320584,0.064217,1.480863
809,11366,627000000,0.337745,0.131894,1.420833
810,11366,726000000,0.344188,0.201949,1.352674
811,11366,827000000,0.356120,0.269157,1.297035
812,11366,927000000,0.375561,0.337325,1.232652
813,11367,26000000,0.395212,0.401826,1.173654
814,11367,126000000,0.417917,0.465697,1.102576
815,11367,226000000,0.459536,0.534255,1.039005
816,11367,326000000,0.491720,0.594737,0.976456
817,11367,426000000,0.543202,0.674124,0.940654
818,11367,527000000,0.601481,0.754455,0.923353
819,11367,627000000,0.669047,0.834425,0.885669
820,11367,726000000,0.733041,0.915786,0.847573
821,11367,826000000,0.805226,1.003475,0.778605
822,11367,927000000,0.859905,1.059028,0.729913
823,11368,27000000,0.939413,1.123399,0.685415
824,11368,126000000,0.939413,1.123399,0.685415
825,11368,226000000,1.017680,1.188129,0.655412
826,11368,326000000,1.098489,1.250863,0.635185
827,11368,427000000,1.183821,1.315455,0.612827
828,11368,527000000,1.267093,1.375362,0.585871
829,11368,627000000,1.351676,1.433197,0.546829
830,11368,727000000,1.438098,1.487866,0.508270
831,11368,826000000,1.523297,1.537672,0.466492
832,11368,927000000,1.613507,1.584749,0.428527
833,11369,26000000,1.705547,1.627496,0.392645
834,11369,126000000,1.798787,1.666961,0.362009
835,11369,226000000,1.897859,1.702027,0.335720
836,11369,327000000,1.992999,1.735410,0.313546
837,11369,426000000,2.088800,1.766260,0.293695
838,11369,526000000,2.178077,1.785937,0.282027
839,11369,627000000,2.274611,1.813420,0.271303
840,11369,726000000,2.371427,1.839459,0.268910
841,11369,826000000,2.483488,1.870984,0.269537
842,11369,926000000,2.580327,1.896366,0.279322
843,11370,26000000,2.677245,1.921469,0.308157
844,11370,127000000,2.774547,1.921171,0.340325
845,11370,226000000,2.869650,1.952360,0.378433
846,11370,326000000,2.964848,1.984415,0.460152
847,11370,426000000,3.023174,2.015001,0.526332
848,11370,526000000,3.108087,2.060151,0.595664
849,11370,627000000,3.167825,2.100148,0.651859
850,11370,726000000,3.240138,2.163130,0.711513
851,11370,826000000,3.294146,2.209835,0.756156
852,11370,926000000,3.364765,2.273160,0.805358
853,11371,26000000,3.432657,2.330924,0.843171
854,11371,126000000,3.499681,2.404490,0.880053
855,11371,226000000,3.564726,2.481272,0.924881
856,11371,327000000,3.627137,2.561026,0.970860
857,11371,426000000,3.696353,2.630614,1.011781
858,11371,526000000,3.751215,2.716154,1.048441
859,11371,627000000,3.802484,2.803825,1.083065
860,11371,726000000,3.851073,2.892897,1.118716
861,11371,826000000,3.905470,2.973984,1.136363
862,11371,926000000,3.948235,3.065608,1.157119
863,11372,26000000,3.993344,3.167010,1.183585
864,11372,126000000,4.032341,3.260001,1.212254
865,11372,226000000,4.055448,3.361035,1.238161
866,11372,326000000,4.088553,3.455982,1.256370
867,11372,426000000,4.118715,3.551781,1.262613
868,11372,527000000,4.150431,3.650772,1.264611
869,11372,626000000,4.180719,3.746349,1.277695
870,11372,726000000,4.211336,3.841807,1.306146
871,11372,827000000,4.216189,3.954170,1.369035
872,11372,926000000,4.237531,4.052122,1.414253
873,11373,26000000,4.253707,4.151019,1.445734
874,11373,126000000,4.259264,4.252750,1.468036
875,11373,227000000,4.270955,4.352242,1.499630
876,11373,327000000,4.282402,4.452064,1.576394
877,11373,426000000,4.283346,4.518491,1.624189
878,11373,526000000,4.281475,4.614740,1.690722
879,11373,627000000,4.272939,4.685859,1.740576
880,11373,726000000,4.227423,4.787573,1.809112
881,11373,826000000,4.210616,4.856833,1.857690
882,11373,926000000,4.185484,4.948552,1.903737
883,11374,26000000,4.119311,5.037643,1.949025
884,11374,126000000,4.083788,5.130826,1.988538
885,11374,226000000,4.045984,5.224489,2.061485
886,11374,326000000,4.006700,5.290184,2.104230
887,11374,426000000,3.959202,5.375370,2.152965
888,11374,526000000,3.905453,5.458968,2.198384
889,11374,626000000,3.836731,5.541935,2.249128
890,11374,726000000,3.773841,5.621227,2.292867
891,11374,827000000,3.707978,5.698534,2.337150
892,11374,926000000,3.637726,5.771958,2.373156
893,11375,26000000,3.559221,5.846780,2.411732
894,11375,126000000,3.485804,5.917217,2.483504
895,11375,227000000,3.426258,5.963269,2.531340
896,11375,326000000,3.348178,6.021059,2.585000
897,11375,426000000,3.253942,6.066121,2.620366
898,11375,526000000,3.167839,6.116589,2.654120
899,11375,627000000,3.076858,6.163218,2.679394
900,11375,726000000,2.986549,6.208784,2.707607
901,11375,826000000,2.903482,6.243416,2.730165
902,11375,926000000,2.811689,6.285052,2.764826
903,11376,27000000,2.718725,6.322959,2.795726
904,11376,126000000,2.624699,6.358534,2.829625
905,11376,226000000,2.523332,6.402633,2.847296
906,11376,326000000,2.427550,6.433071,2.879932
907,11376,427000000,2.330754,6.459885,2.912288
908,11376,526000000,2.210742,6.473142,2.961533
909,11376,626000000,2.112216,6.492376,3.001228
910,11376,726000000,2.012744,6.505154,3.014130
911,11376,826000000,1.893360,6.517444,3.023671
912,11376,926000000,1.793816,6.528554,3.031027
913,11377,26000000,1.694360,6.540126,3.048692
914,11377,126000000,1.605160,6.561002,3.052731
915,11377,226000000,1.505548,6.570644,3.072395
916,11377,326000000,1.405771,6.578162,3.092891
917,11377,426000000,1.320141,6.575076,3.116293
918,11377,526000000,1.220136,6.577290,3.127071
919,11377,626000000,1.120127,6.578432,3.133743
920,11377,726000000,1.026877,6.573588,3.137432
921,11377,826000000,0.926885,6.574148,-3.137966
922,11377,926000000,0.826902,6.573468,-3.134818
923,11378,26000000,0.736711,6.564210,-3.122724
924,11378,126000000,0.636755,6.562178,-3.118914
925,11378,226000000,0.536812,6.559703,-3.117448
926,11378,326000000,0.437919,6.557813,-3.118759
927,11378,426000000,0.337964,6.555927,-3.112151
928,11378,526000000,0.238030,6.553188,-3.106006
929,11378,626000000,0.149888,6.546441,-3.098116
930,11378,726000000,0.050007,6.542112,-3.093171
931,11378,826000000,-0.049860,6.537455,-3.087423
932,11378,926000000,-0.144002,6.534515,-3.086346
933,11379,26000000,-0.243846,6.529307,-3.079586
934,11379,126000000,-0.343644,6.523289,-3.073311
935,11379,226000000,-0.452667,6.519119,-3.064103
936,11379,326000000,-0.552349,6.511371,-3.059483
937,11379,426000000,-0.652018,6.503422,-3.052879
938,11379,526000000,-0.750615,6.483796,-3.042842
939,11379,626000000,-0.850122,6.474018,-3.038529
940,11379,726000000,-0.949509,6.463068,-3.042854
941,11379,827000000,-1.044954,6.452272,-3.041476
942,11379,926000000,-1.144442,6.442308,-3.039926
943,11380,27000000,-1.243949,6.432510,-3.034690
944,11380,126000000,-1.336170,6.436639,-3.040809
945,11380,226000000,-1.445678,6.426203,-3.030675
946,11380,326000000,-1.545169,6.416073,-3.014788
947,11380,426000000,-1.632429,6.404145,-2.999413
948,11380,526000000,-1.731391,6.389778,-2.994390
949,11380,626000000,-1.830242,6.374665,-2.994153
950,11380,726000000,-1.934496,6.369760,-2.996877
951,11380,826000000,-2.033469,6.355467,-2.990810
952,11380,926000000,-2.132537,6.341673,-2.971074
953,11381,26000000,-2.231814,6.309074,-2.954267
954,11381,127000000,-2.330158,6.290875,-2.941450
955,11381,226000000,-2.428287,6.271517,-2.926501
956,11381,326000000,-2.512021,6.238188,-2.917326
957,11381,426000000,-2.609824,6.217146,-2.895121
958,11381,527000000,-2.706685,6.192210,-2.890848
959,11381,626000000,-2.806490,6.163921,-2.860926
960,11381,726000000,-2.902715,6.136563,-2.842899
961,11381,826000000,-2.999063,6.109313,-2.804117
962,11381,926000000,-3.079855,6.057503,-2.721761
963,11382,26000000,-3.147117,6.027265,-2.685505
964,11382,126000000,-3.234181,5.986734,-2.643186
965,11382,226000000,-3.319692,5.944096,-2.626002
966,11382,326000000,-3.407329,5.897674,-2.571137
967,11382,426000000,-3.469587,5.858609,-2.523755
968,11382,526000000,-3.548183,5.798222,-2.466648
969,11382,626000000,-3.604970,5.754027,-2.412945
970,11382,726000000,-3.677921,5.692504,-2.363095
971,11382,826000000,-3.720238,5.650243,-2.315375
972,11382,926000000,-3.789657,5.577146,-2.265257
973,11383,26000000,-3.838554,5.520703,-2.214622
974,11383,127000000,-3.897019,5.447445,-2.162242
975,11383,226000000,-3.939756,5.385042,-2.113163
976,11383,326000000,-3.988752,5.303947,-2.087673
977,11383,426000000,-4.036849,5.218593,-2.074419
978,11383,527000000,-4.085764,5.131424,-2.043244
979,11383,626000000,-4.137147,5.034606,-2.008512
980,11383,727000000,-4.181522,4.943075,-1.968886
981,11383,826000000,-4.221881,4.849468,-1.939783
982,11383,926000000,-4.260137,4.754940,-1.902870
983,11384,26000000,-4.293745,4.670749,-1.873567
984,11384,127000000,-4.327015,4.564247,-1.854129
985,11384,226000000,-4.355029,4.466692,-1.841033
986,11384,326000000,-4.382178,4.369119,-1.827210
987,11384,427000000,-4.407684,4.268532,-1.811457
988,11384,526000000,-4.431971,4.170612,-1.797619
989,11384,626000000,-4.454605,4.072467,-1.784513
990,11384,726000000,-4.467212,3.974239,-1.769510
991,11384,826000000,-4.487030,3.875754,-1.757383
992,11384,926000000,-4.505749,3.777156,-1.747583
993,11385,26000000,-4.539773,3.684210,-1.744044
994,11385,126000000,-4.557805,3.585628,-1.728825
995,11385,226000000,-4.574613,3.486867,-1.704805
996,11385,326000000,-4.594863,3.386776,-1.688990
997,11385,426000000,-4.607028,3.287409,-1.668144
998,11385,526000000,-4.617233,3.187844,-1.649541
999,11385,626000000,-4.631464,3.099417,-1.638255
1000,11385,726000000,-4.638300,2.999608,-1.624984
1001,11385,826000000,-4.643795,2.899732,-1.611239
1002,11385,926000000,-4.648241,2.789693,-1.595663
1003,11386,26000000,-4.650478,2.689721,-1.586702
1004,11386,126000000,-4.651757,2.589741,-1.581864
1005,11386,226000000,-4.650163,2.488339,-1.577160
1006,11386,326000000,-4.650607,2.388368,-1.574290
1007,11386,426000000,-4.650735,2.288402,-1.571858
1008,11386,527000000,-4.642978,2.179233,-1.565872
1009,11386,626000000,-4.642271,2.079275,-1.564970
1010,11386,726000000,-4.641281,1.979319,-1.567659
1011,11386,826000000,-4.635751,1.874597,-1.569196
1012,11386,927000000,-4.635458,1.774639,-1.571299
1013,11387,27000000,-4.635404,1.674679,-1.572924
1014,11387,127000000,-4.645493,1.575616,-1.580903
1015,11387,226000000,-4.646727,1.475660,-1.579473
1016,11387,327000000,-4.648163,1.375703,-1.572801
1017,11387,426000000,-4.643832,1.279785,-1.562909
1018,11387,526000000,-4.642928,1.179820,-1.561108
1019,11387,626000000,-4.641406,1.079858,-1.565755
1020,11387,727000000,-4.645181,0.983692,-1.578783
1021,11387,826000000,-4.645931,0.883721,-1.581394
1022,11387,926000000,-4.647383,0.783755,-1.578269
1023,11388,27000000,-4.637580,0.694986,-1.570948
1024,11388,127000000,-4.637488,0.595008,-1.570436
1025,11388,226000000,-4.636969,0.495028,-1.575582
1026,11388,326000000,-4.631130,0.389690,-1.581349
1027,11388,426000000,-4.631966,0.289710,-1.586629
1028,11388,527000000,-4.633425,0.189737,-1.590507
1029,11388,626000000,-4.641595,0.097809,-1.596895
1030,11388,727000000,-4.644468,-0.002136,-1.596007
1031,11388,826000000,-4.647460,-0.102080,-1.591345
1032,11388,926000000,-4.647815,-0.194828,-1.586370
1033,11389,26000000,-4.649472,-0.294803,-1.583350
1034,11389,127000000,-4.650640,-0.394785,-1.583067
1035,11389,227000000,-4.653265,-0.494143,-1.584686
1036,11389,327000000,-4.654646,-0.594124,-1.584655
1037,11389,426000000,-4.656117,-0.694104,-1.583256
1038,11389,527000000,-4.655928,-0.789525,-1.578904
1039,11389,626000000,-4.656819,-0.899519,-1.577511
1040,11389,727000000,-4.657440,-0.999509,-1.577338
1041,11389,826000000,-4.668671,-1.082232,-1.586941
1042,11389,926000000,-4.670785,-1.182206,-1.581129
1043,11390,27000000,-4.672518,-1.282193,-1.570391
1044,11390,127000000,-4.660378,-1.378770,-1.554557
1045,11390,226000000,-4.658356,-1.478748,-1.553846
1046,11390,327000000,-4.655931,-1.578720,-1.559999
1047,11390,427000000,-4.643446,-1.679284,-1.564198
1048,11390,527000000,-4.642695,-1.779277,-1.566340
1049,11390,627000000,-4.642059,-1.879272,-1.569186
1050,11390,726000000,-4.641708,-1.981974,-1.568774
1051,11390,827000000,-4.641699,-2.081971,-1.566650
1052,11390,927000000,-4.641642,-2.181969,-1.562309
1053,11391,26000000,-4.635150,-2.279122,-1.558064
1054,11391,126000000,-4.634008,-2.379113,-1.555014
1055,11391,227000000,-4.632313,-2.479097,-1.554450
1056,11391,327000000,-4.616900,-2.582735,-1.543861
1057,11391,426000000,-4.613866,-2.682688,-1.546005
1058,11391,527000000,-4.610882,-2.782644,-1.552203
1059,11391,627000000,-4.603360,-2.887147,-1.550031
1060,11391,727000000,-4.601376,-2.987126,-1.550864
1061,11391,826000000,-4.599282,-3.087102,-1.552865
1062,11391,926000000,-4.603310,-3.184391,-1.555485
1063,11392,26000000,-4.602151,-3.284384,-1.551403
1064,11392,127000000,-4.600851,-3.384380,-1.543149
1065,11392,226000000,-4.594017,-3.483246,-1.535779
1066,11392,326000000,-4.590565,-3.583187,-1.532252
1067,11392,427000000,-4.586407,-3.683097,-1.532029
1068,11392,527000000,-4.581440,-3.775997,-1.536662
1069,11392,626000000,-4.578087,-3.875942,-1.534950
1070,11392,727000000,-4.574750,-3.975888,-1.530943
1071,11392,827000000,-4.568126,-4.075124,-1.526292
1072,11392,926000000,-4.563662,-4.175025,-1.524658
1073,11393,26000000,-4.558413,-4.284901,-1.525155
1074,11393,127000000,-4.550753,-4.394835,-1.525133
1075,11393,226000000,-4.546237,-4.494733,-1.523852
1076,11393,327000000,-4.541499,-4.594620,-1.523502
1077,11393,426000000,-4.543019,-4.686737,-1.525888
1078,11393,527000000,-4.538771,-4.786648,-1.522165
1079,11393,627000000,-4.534298,-4.886550,-1.515875
1080,11393,726000000,-4.522304,-4.985526,-1.508798
1081,11393,826000000,-4.515876,-5.085320,-1.509150
1082,11393,926000000,-4.509347,-5.185109,-1.512325
1083,11394,27000000,-4.504128,-5.273017,-1.508516
1084,11394,127000000,-4.497838,-5.372819,-1.508886
1085,11394,226000000,-4.491524,-5.472620,-1.510349
1086,11394,326000000,-4.492953,-5.568990,-1.509248
1087,11394,426000000,-4.487204,-5.668827,-1.503187
1088,11394,526000000,-4.481727,-5.768699,-1.485945
1089,11394,626000000,-4.467120,-5.858473,-1.447517
1090,11394,726000000,-4.455156,-5.957789,-1.428204
1091,11394,827000000,-4.442846,-6.057123,-1.396418
1092,11394,926000000,-4.420590,-6.151960,-1.365705
1093,11395,26000000,-4.403183,-6.250656,-1.317076
1094,11395,126000000,-4.383351,-6.349342,-1.222162
